episode_uid,platform,delivery_mechanism,url,platform_title,platform_description,published_at,published_at_raw,view_count,is_published,downstream_platforms,source,confidence,needs_human
S02E029,rumble,direct_upload,https://rumble.com/v71dgmm-designed-to-adapt-and-built-for-a-purpose-genesis-science-report-with-david.html,Designed to Adapt & Built for a Purpose | Genesis Science Report with David Rives | S02 Ep29,"On this episode of *The Genesis Science Report*, we’re diving deep into God’s incredible design—from the soil beneath our feet to the stars above.Show more 🧠 First up, we explore one of evolution’s most touted concepts: **adaptation.** But instead of millions of years of random change, we highlight **divine engineering**—our God-given ability to adapt and thrive, even in extreme environments like **outer space.** What happens to astronauts' muscles, bones, and balance systems after months in microgravity? And what does that reveal about the intelligent design of the human body? You won’t want to miss this!
🌍 Then, Dr. Glenn Wilson—soil physicist and hydrologist—joins us to reconsider what Genesis means by “dry land.” Could the biblical language be pointing to a lush, humid Earth prepared for life, not a barren wasteland?
🌌 And finally, former NASA JPL team lead David Coppedge brings biblical insight to a big question: **If the universe is so vast, does God still care about us?** You’ll be encouraged by the answer.
We are **designed to adapt**, endure, and explore—revealing God’s glory in creation and science.
Opening Monologue: 01:10
Q&A/FR: 08:48
Kids Corner: 12:26
Interview 1: 17:41
Ministry Report: 36:27
Interview 2: 46:32
🔔 Subscribe and hit the bell so you don’t miss an episode!
#GenesisScienceReport #DavidRives #CreationScience #SpaceAdaptation #DesignedToAdapt #BiblicalCreation #NASA #Astronauts #FaithAndScience #DivineDesign #Day3OfCreation #VastUniverse #GodCares #WondersWithoutNumber Show less",2025-12-29,20251229,36,true,[],rumble,medium,false
S02E030,rumble,direct_upload,https://rumble.com/v74bvoq-crispr-unleashed-what-could-go-wrong-genesis-science-report-with-david-rive.html,CRISPR Unleashed: What Could Go Wrong? | Genesis Science Report with David Rives | S02 Ep30,"Tonight on the Genesis Science Report with David Rives: Feathers, CRISPR, and the Search for Life Beyond EarthShow more What do bird feathers, gene-editing breakthroughs, and alien life have in common? They're all on the table in tonight’s powerful lineup!
🪶 Segment 1: The Mystery of Feathers
Wildlife expert Michael Maughon returns—this time with live birds—to explore the beauty and brilliance of feathers. Could something so intricate really evolve by chance? Or are feathers evidence of purposeful design?
🧬 Segment 2: CRISPR – Cutting-Edge Science or Ethical Minefield?
CRISPR is revolutionizing genetics. From curing diseases to potentially creating designer organisms, the possibilities are vast—and so are the concerns. We'll break down what CRISPR is, what it can do, and what ethical lines we must not cross. Is this the future of healing… or a dangerous game with creation?
🌌 Segment 3: Are We Alone in the Universe?
With thousands of exoplanets now confirmed, some scientists believe we may be on the brink of discovering life beyond Earth. Former NASA consultant David Coppedge joins us to tackle the big question: What would extraterrestrial life mean for faith, purpose, and our place in God’s universe?
🔬 Don’t miss this thought-provoking episode that blends cutting-edge science with timeless biblical truth.
Opening Monologue: 01:20
Q&A/FR: 09:33
Kids Corner: 14:43
Interview 1: 20:05
Ministry Report: 39:38
Interview 2: 47:24 Show less",2026-01-14,20260114,35,true,[],rumble,medium,false
S02E031,rumble,direct_upload,https://rumble.com/v71i5o8-geodes-geckos-and-gods-hidden-wonders-genesis-science-report-with-david-riv.html,"Geodes, Geckos & God’s Hidden Wonders | Genesis Science Report with David Rives | S02 Ep31","Did the early Earth truly resemble a “water world”? And could a recent study on the Earth's mantle actually support the biblical flood narrative?Show more I’m David Rives, and on tonight’s show, we’re diving into the fascinating intersection of cutting-edge science and biblical truth. A new article from the AGU Newsroom explores the idea that Earth’s mantle once held vast amounts of water—enough to submerge the entire planet. We’ll break down the findings, highlight where science aligns with scripture, and examine how this shapes our understanding of Genesis and the global Flood.
Plus—Michael Maughon joins us in-studio with live reptiles to explore an amazing new discovery: geckos may have a “sixth sense” that helps them detect ground vibrations! It's another stunning example of intentional design.
Then, science writer Doug Velting reveals the surprising brilliance behind the porcupine—an animal engineered not just for defense, but for survival and balance.
We’ll also touch on how these Earth-bound discoveries are shaping our efforts to explore space—unlocking oxygen from lunar regolith and Martian soil, and raising big questions about stewardship, design, and our role in God’s universe.
Episode Time Codes:
Opening Monologue: 1:19
Q&A/FR: 08:43
Kids Corner: 13:19
Interview 1: 19:05
Ministry Report: 38:24
Interview 2: 48:31
📺 Tune in for an evening of science, scripture, and awe-inspiring design!
#Geckos #BiblicalFlood #CreationScience #PorcupineDesign #WaterWorld #EarthsMantle #Genesis #LiveReptiles #DavidRives #SpaceExploration #ChristianScience #IntentionalDesign #Stewardship #MoonOxygen #MarsWater Show less",2026-01-02,20260102,44,true,[],rumble,medium,false
S02E032,rumble,direct_upload,https://rumble.com/v71i63o-science-behind-extinct-species-resurrection-genesis-science-report-with-dav.html,Science Behind Extinct Species Resurrection | Genesis Science Report with David Rives | S02 Ep. 32,"🦴 Should We RESURRECT the Dire Wolf? Ethical Dilemmas & Creation Science! 🦴Show more In tonight’s episode, creation comes alive in the studio as wildlife educator Michael Maughon introduces us to creatures that point directly to a brilliant Designer. Then, Dr. Stuart Burgess explains how engineers learn from birds—and why even our best human designs can’t match what God built into creation.
But first…
The internet is buzzing with claims about reviving the extinct dire wolf using CRISPR technology from fossil DNA. It sounds like something out of Jurassic Park, but it raises real, pressing questions:
🔹 Just because we CAN bring back extinct species, does that mean we SHOULD?
🔹 Will these creatures be doomed to cages, or could they harm today’s ecosystems?
🔹 Are we playing God in ways that cross sacred boundaries?
🔹 How do we balance scientific advancement with humility before our Creator?
In this segment, we break down real facts vs. hype, the philosophical and moral concerns of de-extinction, and why humility before God—not just nature—matters in these discussions.
As stewards of God’s creation, we must carefully consider the sanctity of life, the fragility of ecosystems, and the moral weight of our scientific capabilities.
👉 LIKE, SHARE, and SUBSCRIBE to join us weekly as we explore REAL science, REAL facts, and REAL biblical perspectives that cut through the noise of secularism.
📺 Watch now to discover the truth about resurrecting the dire wolf, and what it reveals about science, creation, and our Creator.
Opening Monologue: 01:09
Q&A/FR: 9:43
Kids Corner: 14:34
Interview 1: 20:43
Ministry Report: 40:05
Interview 2: 48:14
#https://rumble.com/upload.php#DireWolf #CRISPR #CreationScience #DavidRives #BiblicalWorldview #DeExtinction #Wildlife #JurassicPark #GeneticEngineering #ChristianScience #Stewardship #Ethics #Creation Show less",2026-01-05,20260105,40,true,[],rumble,medium,false
S02E033,rumble,direct_upload,https://rumble.com/v71i70u-satanic-schools-and-space-billionaires-genesis-science-report-with-david-ri.html,Satanic Schools and Space Billionaires? | Genesis Science Report with David Rives |  S2 Ep.33,"🚨 The Satanic Temple Launches a Private School?! | Crocodiles, Space Travel & Biblical Longevity 🚨Show more I’m David Rives, and tonight’s show tackles urgent, thought-provoking headlines you need to know:
🟥 The Satanic Temple’s Private School Plans
Author and apologist Bodie Hodge joins us to expose the worldview behind this shocking development in education and how Christians should respond biblically.
🦖 Prehistoric Crocodiles & Extreme Longevity?
Dr. Jake Hebert reveals fossil evidence suggesting that ancient crocodiles may have lived much longer than modern ones—challenging evolutionary timelines and supporting the biblical account of extreme pre-Flood longevity.
https://www.icr.org/article/methuselah-like-longevity-pre-flood
🚀 Blue Origin’s All-Female Spaceflight: Triumph or Token?
On April 14, Blue Origin launched an all-female crew—including Katy Perry and Gayle King—aboard its New Shepard rocket. But amid the excitement, tough questions remain:
• Is space truly accessible for everyday people, or is it just another playground for the elite?
• What does real space training require, and what does it teach us about perseverance, excellence, and faith?
• Who should we look to as role models in space exploration?
We dive into the struggles of space accessibility, the real cost of celebrity space joyrides, and the biblical call to endurance and excellence—all while celebrating God’s creation and calling the next generation to explore and steward it for His glory.
✨ Our Mission: Since I started this ministry at 18, we’ve been dedicated to reclaiming science from humanistic agendas and putting the Designer back in His rightful place. Your support through sharing this content truly changes the world.
🎥 Watch now to be informed, challenged, and encouraged to stand for truth in science, culture, and faith.
Time Stamps:
Opening Monologue: 01:08
Q&A/FR: 10:41
Kids Corner: 15:00
Interview 1: 20:58
Ministry Report: 39:12
Interview 2: 49:23 Show less",2026-01-07,20260107,28,true,[],rumble,medium,false
S02E034,rumble,direct_upload,https://rumble.com/v71i7s0-project-2025-and-proof-of-design-genesis-science-report-with-david-rives-s0.html,Project 2025 & Proof of Design | Genesis Science Report with David Rives | S02 EP. 34,"As Project 2025 seeks to reshape the relationship between science and government, many scientists and politicians are raising concerns about potential threats to scientific independence—especially in areas like healthcare, climate change, education, and gender-affirming care.Show more Is science truly objective, or has it become a tool for political ideology? We’ll explore why genuine scientific inquiry requires transparency and integrity, and why separating politics from science is crucial for preserving truth.
Later, we’ll welcome back Michael Maughon with live animal ambassadors to highlight the incredible design found in creation. Then, former NASA JPL science consultant David Coppedge joins us to address a question many believers quietly wonder: Can God really hear all our prayers at once? Discover what science reveals about God’s omnipotence and why Scripture assures us that every prayer matters.
Don’t miss this packed episode as we challenge the entanglement of politics with science and celebrate the Creator’s design in the world around us.
#Project2025 #PoliticallyCorrectScience #DavidRives
Opening Monologue: 01:13
Q&A/FR: 10:00
Kids Corner: 13:34
Interview 1: 19:26
Ministry Report: 37:53
Interview 2: 46:24 Show less",2026-01-09,20260109,46,true,[],rumble,medium,false
S02E035,rumble,direct_upload,https://rumble.com/v71m9uy-the-secrets-of-resurrection-genesis-science-report-with-david-rives-s.02-ep.html,The Secrets of Resurrection | Genesis Science Report with David Rives | S.02 Ep.35,"🪐 128 NEW MOONS AROUND SATURN?
Just when we thought we knew our solar system, astronomers discovered 128 additional moons orbiting Saturn, bringing its total to a staggering 274 moons! What does this tell us about God’s design and our ongoing Age of Discovery? We’ll explore the scale, speed, and mysteries of Saturn—and how discoveries like these reignite our awe for God’s creation.Show more 🧬 IS INTELLIGENT LIFE INEVITABLE?
Some scientists now claim evolution is destined to produce sentient beings. Is life a cosmic fluke, or does even their research point to design, not chance? Dr. Paul Nelson joins us to unpack these controversial claims.
✨ THE HOPE OF RESURRECTION
How can God restore scattered remains after dust, decay, or disaster? Former NASA JPL consultant David Coppedge explains the science behind God’s promise of resurrection, reminding us that God never forgets who we are.
🚀 From the Age of Discovery led by explorers like Columbus to the ongoing discoveries in space, we are reminded that there is always more to learn about God and His universe. Don’t lose your sense of awe—and don’t miss an episode!
Opening Monologue: 01:24
Q&A/FR: 10:17
Kids Corner: 15:19
Interview 1: 21:38
Ministry Report: 41:37
Interview 2: 49:08
👉 Subscribe now and turn on notifications so you don’t miss these encouraging, awe-inspiring updates!
#IntelligentDesign #Saturn #NewMoons #ChristianScience #DavidRives #AgeOfDiscovery #Creation #Apologetics #Astronomy Show less",2026-01-12,20260112,33,true,[],rumble,medium,false
S02E036,rumble,direct_upload,https://rumble.com/v71nibu-exposing-evolutions-dark-past-genesis-science-report-with-david-rives-s.02-.html,Exposing Evolution’s Dark Past | Genesis Science Report with David Rives | S.02 Ep.36,"🌍 **TONIGHT on Genesis Science Report**: We’re going deep—literally and figuratively—into the cracks of evolutionary theory and the Earth's surface.Show more 📸 **Segment One: Black Crack – Into the Depths**
A stunning photo of Utah’s *Black Crack* has gone viral—but what lies beneath this geological wonder may challenge everything you’ve been taught about Earth's history. Mainstream science claims millions of years of slow erosion and tectonic shifts carved this chasm. But is that the *whole* story?
Dr. Carl Werner joins us to explore how rapid, catastrophic processes—and a biblical worldview—offer a more complete explanation. Discover why this 65-foot fissure is more than a photo op… it's a powerful testament to the Creator.
🧬 **Segment Two: Evolution’s Hidden Legacy**
Dr. Werner also exposes how some of the most revered figures in evolutionary science spread misinformation, racism, and dangerous ideology—all under the guise of “truth.” Learn how these ideas shaped generations and why it’s time to uncover the real story.
🗣️ **Segment Three: The Origins of Language**
A new study claims language evolved 135,000 years ago—but does the data hold up? Dr. Jeff Tomkins breaks down the genetic and biblical evidence that points not to primitive grunts, but to purposeful, God-designed communication from the very beginning.
📖 From the Black Crack to Babel, from rocks to racism, tonight’s episode will challenge your thinking and point you back to the ultimate source of truth: God’s Word.
👉 **Don’t forget to like, subscribe, and share** to help spread truth in a world drowning in confusion.
#BiblicalGeology #BlackCrack #CreationScience
Opening Monologue: 01:24
Q&A/FR: 09:10
Kids Corner: 13:05
Interview 1: 18:55
Ministry Report: 37:36
Interview 2: 47:46 Show less",2026-01-14,20260114,63,true,[],rumble,medium,false
S02E037,rumble,direct_upload,https://rumble.com/v71nirw-dna-myths-shattered-and-climate-fears-examined-genesis-science-report-with-.html,DNA Myths Shattered & Climate Fears Examined | Genesis Science Report with David Rives | S2 Ep.37,"In this episode, we’re diving deep into the cutting edge of science, ethics, and truth.Show more 🩸 Synthetic Blood: A Medical Marvel or Ethical Quandary?
We now have 3D printers that can create not only robot skin—but biological human skin. And now, synthetic blood is being developed as a life-saving innovation for trauma care and surgeries. But at what cost? We'll break down the science behind hemoglobin vesicles (HbVs), discuss the promises and perils of artificial blood, and reflect on its implications from a biblical and ethical perspective. What does it mean when we start recreating the very thing Scripture calls the “life of the flesh”?
🧬 Are Humans Really 98.8% Chimp?
Dr. Carl Werner joins us to unpack a major evolutionary claim that’s just been overturned. Find out why the alleged similarity between human and chimp DNA doesn’t hold up—and why this matters for how we see our origins, identity, and uniqueness.
🌊 The Truth About a “Collapsing Ocean Current”
Meteorologist Michael Oard helps us examine the climate headlines dominating the news. Is a major Atlantic ocean current really on the verge of collapse? Or is this another case of fear-driven speculation? We’ll break it all down with facts, not hype.
This episode will leave you informed, challenged, and encouraged to approach science with both discernment and faith.
🧠 Don’t forget to like, comment, and subscribe for more truth-centered content every week.
📢 Stay alert. Stay informed. Stay grounded in truth.
Opening Monologue: 00:42
Q&A/FR: 08:06
Kids Corner: 13:03
Interview 1: 18:46
Ministry Report: 37:13
Interview 2: 46:13
#SyntheticBlood #HumanVsChimp #ClimateScience Show less",2026-01-16,20260116,74,true,[],rumble,medium,false
S02E038,rumble,direct_upload,https://rumble.com/v71nti8-quantum-gravity-breakthrough-and-gold-in-earths-core-genesis-science-report.html,Quantum Gravity Breakthrough and Gold in Earth’s Core? | Genesis Science Report | S02 Ep38,"We’re tackling some of the biggest questions in science—and challenging the narratives that have gone unopposed for far too long.Show more 🔬 Is a breakthrough in gravitational theory on the horizon?
Nuclear engineer Dr. Mike Houts (MIT) brings fresh insight on a new quantum model that could transform our understanding of the universe—and reveal the unmistakable fingerprints of design.
💰 Is gold really leaking from Earth’s core?
Dr. Tim Clarey examines the latest claims through the lens of biblical geology to uncover a more grounded explanation.
⚖️ 100 Years Since the Infamous Scopes Trial
On the centennial of one of the most famous court cases in history, we revisit the facts, expose the myths, and reveal how this “show trial” opened the door to a monopoly on science and the suppression of open debate. From eugenics in early biology textbooks to the silencing of intelligent design, the lessons from Dayton, Tennessee, still echo today.
💡 Tonight’s theme: Science thrives on free inquiry—not conformity. The evidence for intelligent design is stronger than ever, from the fine-tuning of the cosmos to the complexity of DNA. It’s time to reopen the box, follow the evidence, and see where it leads—straight to the truth of God’s Word.
📢 Share this program with friends, family, and skeptics alike. Let’s bring back open dialogue and scientific truth!
#ScopesTrial #IntelligentDesign #CreationScience Show less",2026-01-19,20260119,43,true,[],rumble,medium,false
S02E039,rumble,direct_upload,https://rumble.com/v71numi-exodus-pharaoh-fossils-in-wrong-places-genesis-science-report-with-david-ri.html,Exodus Pharaoh + Fossils in Wrong Places | Genesis Science Report with David Rives | S.02 Ep.39,"Good evening, and welcome to the Genesis Science Report! Tonight, we dive deep into fascinating questions surrounding the mind, the soul, and the undeniable link between science and the Bible.Show more 🔍 Tonight's Topics Include:
Ancient Egypt & the Bible: Join Nate Loper as we explore if Pharaoh Ramesses II was truly the Exodus Pharaoh and what archaeology tells us about the biblical timeline.
Fossils & the Global Flood: Tommy Lohman reveals how misplaced fossils are rewriting Earth's history.
Neuroscience & the Soul: Can the intangible aspects of the mind prove God’s power in creation? Neurosurgeon Dr. Michael Egnor argues that the human soul is real—and measurable. After 7,000+ surgeries, he concludes the mind and soul go beyond the material world. Could these experiences, like Near-Death Experiences, point to intelligent design?
👁️‍🗨️ Watch as we unpack these complex scientific phenomena and ask if the soul is truly a non-physical reality designed by a Creator. Dr. Egnor’s groundbreaking work provides powerful insights into the debate between materialism and divine purpose.
📅 Be sure to tune in every week for more evidence that proves you are Wonderfully Made!
Full Episode:
Opening Monologue: 00:39.
Q&A/FR: 11:47.
Kids Corner: 15:30.
Interview 1: 20:47.
Ministry Report: 39:12.
Interview 2: 48:26.
#GenesisScienceReport #Neuroscience #Soul #Creation #Exodus #IntelligentDesign #RamessesII #NearDeathExperience Show less",2026-01-21,20260121,29,true,[],rumble,medium,false
S02E040,rumble,direct_upload,https://rumble.com/v71nv1y-cosmic-countdown-satire-still-speaks-truth-genesis-science-report-with-davi.html,Cosmic Countdown? + Satire Still Speaks Truth | Genesis Science Report with David Rives | S02 Ep40,"Good evening and welcome to the Genesis Science Report with David Rives.
Tonight, we’re diving into some fascinating and timely topics:Show more ✨ Seth Dillon of The Babylon Bee joins us to talk satire, censorship, and why humor might be one of the last tools left to challenge scientism and cultural absurdity.
🌌 We’ll examine recent claims about the end of the universe—and why a biblical perspective continues to bring hope.
🍽️ Plus: Fasting—Evolutionary Necessity or Old-Fashioned Self Denial? We’ll explore the history of fasting, its health benefits, and how the practice transcends mere survival to become a spiritual discipline rooted in Scripture.
From science to Scripture, from satire to serious questions—this episode connects faith, reason, and culture in fresh and thought-provoking ways.
📖 Watch now and discover why biblical truth still speaks powerfully into today’s scientific and cultural conversations.
Opening Monologue 00:33
Q&A/FR: 08:26
Kids Corner: 12:57
Interview 1: 19:07
Ministry Report: 37:04
Interview 2: 44:43
#GenesisScienceReport #DavidRives #BabylonBee #SethDillon #ChristianApologetics #Fasting #FaithAndScience Show less",2026-01-23,20260123,130,true,[],rumble,medium,false
S02E041,rumble,direct_upload,https://rumble.com/v71nvbu-surviving-mount-st.-helens-gold-for-blindness-genesis-science-report-with-d.html,Surviving Mount St. Helens + Gold for Blindness | Genesis Science Report with David Rives | S02 Ep41,"🚨 On this week’s Genesis Science Report with David Rives:Show more We begin with breaking cosmic news! 🌌 Scientists using NASA’s James Webb Space Telescope have detected intriguing molecules in the atmosphere of distant exoplanet K2-18b—molecules that, on Earth, are almost exclusively produced by living organisms. Could this be a sign of life beyond our solar system? While the evidence is still being studied, these discoveries remind us of the mysteries of creation and the majesty of our Creator.
Then, we commemorate the 45th anniversary of Mount St. Helens with filmmaker Michael Lienau, who survived the eruption and shares how God’s power was revealed in the middle of chaos.
Later, Dr. Jerry Bergman joins us to discuss a cutting-edge treatment for blindness using gold nanoparticles, showcasing the stunning design and complexity of the human eye.
✨ From the depths of the cell to the farthest reaches of the cosmos, every discovery points back to a Creative God who creates.
PLUS:
✅ Viewer Q&A: Is Darwin’s theory outdated?
✅ Featured Resource: Replacing Darwin by Dr. Nathaniel Jeanson
✅ Viewer Voices: Your testimonies from the Wonders Center
✅ Genesis Science Minute: If we’re just chemicals… why do morals matter?
Don’t miss this week’s Genesis Science Report!
Opening Monologue: 00:38
Q&A/FR: 07:34
Kids Corner: 12:41
Interview 1: 18:59
Interview 2: 28:28
Ministry Report: 42:29
Interview 3: 51:24
#GenesisScienceReport #DavidRives #MountStHelens #MountStHelensAnniversary #MichaelLienau #JerryBergman #CreationScience #IntelligentDesign #BiblicalWorldview #JamesWebbSpaceTelescope #ExoplanetDiscovery #K218b #SignsOfLife #AstronomyAndFaith #GodsCreation Show less",2026-01-26,20260126,46,true,[],rumble,medium,false
S02E042,rumble,direct_upload,https://rumble.com/v6z1nnq-big-bang-challenged-dna-experiment-genesis-science-report-with-david-rives-.html,Big Bang Challenged + DNA Experiment | Genesis Science Report with David Rives - S02 Ep042,"✨ Welcome to the Genesis Science Report with David Rives!Show more In tonight’s episode, we explore both the seen and the unseen—from fascinating theories in cosmology to the incredible design found in God’s creation.
🔹 Opening Monologue: What does Scripture mean when it says faith is “the evidence of things not seen”? David dives into the fourth dimension, Einstein’s space-time, and even the concept of the hypercube (tesseract) to show how higher dimensions remind us of God’s infinite handiwork.
🔹 Cosmology Spotlight: Is the Big Bang Theory in trouble? A revived idea called the Tired Light theory challenges long-held assumptions about the universe. Dr. Don DeYoung joins us to explain what this means for both science and faith.
🔹 Genetics & Design: Inserting human DNA into mice increased their brain size by six percent. Jay Seegert unpacks this experiment, revealing what it tells us about intelligence, design, and the uniqueness of humanity.
🔹 Genesis Q&A: How did Noah’s family build the Ark without modern machinery? David answers a great viewer question and points us to a powerful resource: Inside Noah’s Ark: Why It Worked.
🔹 Kids Corner: Meet the Duck-Billed Platypus—an egg-laying, venomous, electro-sensing, biofluorescent mammal that defies evolutionary explanation and showcases God’s limitless creativity!
From dimensions beyond our senses to creatures that point us back to the Creator, this episode of the Genesis Science Report reminds us that science and Scripture go hand in hand.
📖 “Faith is the substance of things hoped for, the evidence of things not seen.” – Hebrews 11:1
👉 Stay connected with us at genesissciencenetwork.com
👉 Find resources like Inside Noah’s Ark at creationsuperstore.com
Opening Monologue: 00:53
Q&A/FR: 08:33
Kids Corner: 11:45
Interview 1: 17:05
Interview 2: 25:30
Ministry Report: 40:06
Interview 3: 49:20
#DavidRives #CreationScience #ChristianScience #BiblicalCreation #Cosmology #BigBangTheory #TiredLightTheory #SpaceTime #FourthDimension #EinsteinRelativity #FaithAndScience #IntelligentDesign #NoahsArk #InsideNoahsArk #DrDonDeYoung #JaySeegert #KidsCorner #Platypus #DuckBilledPlatypus #WondersCenter #ScienceAndScripture #BibleAndScience Show less",2025-09-16,20250916,399,true,[],rumble,medium,false
S02E043,rumble,direct_upload,https://rumble.com/v6zbmc8-mars-skull-hill-mystery-of-cambrian-life-genesis-science-report-with-david-.html,"Mars ""Skull Hill"" + Mystery of Cambrian Life | Genesis Science Report with David Rives - S02 Ep043","🌌✨ Welcome to another exciting episode of the Genesis Science Report with David Rives!
In tonight’s program, we take you on a journey that spans ancient history, modern technology, and the wonders of God’s creation. From the Tower of Babel to Artificial Intelligence, from Mars exploration to the fossil record, this episode is packed with thought-provoking insights and biblical truth.Show more 📖 The Tower of Babel & Artificial Intelligence Thousands of years ago, mankind came together in unity at Babel—striving to reach godlike heights without God. Today, humanity is once again building a new “tower.” But this time it’s not with bricks and clay—it’s built of code, circuits, and data. Could Artificial Intelligence be a modern parallel to the Tower of Babel? David Rives explores the striking similarities, the warnings found in Genesis 11, and why the wisdom of this world can never replace the fear of the Lord.
🪐 Mars Mystery: “Skull Hill” A viral photograph from Mars has ignited wild theories across social media. Does it show evidence of life—or is it simply an unusual rock formation sculpted by wind? Joining us is planetary geologist Dr. Kirby Runyon, who brings his expertise to explain what the image really reveals about the Red Planet.
🦴 The Cambrian Explosion The sudden appearance of complex life in the fossil record—the Cambrian Explosion—remains one of the greatest challenges to evolutionary theory. Researcher Paul Garner helps us understand why this event fits far better with the biblical account of creation and points us back to God’s purposeful design.
⏳ Genesis Q&A This week’s viewer question asks: “When did time actually begin? Is time just a human construct, or does it have meaning beyond us?” David unpacks the question with biblical and scientific insights that will challenge the way you think about time itself.
📚 Featured Resource – Starlight and Time by Dr. Russell Humphreys One of the biggest questions in biblical creation science is: If the universe is young, how can we see light from stars that are millions of light-years away? Dr. Humphreys tackles this issue with a compelling cosmological model that harmonizes Scripture with observable science. This resource is perfect for anyone seeking real, research-based answers.
🦖 Kids Corner – The Real Velociraptor Hollywood has painted an exciting—but inaccurate—picture of the Velociraptor. In this segment, David explains what the real Velociraptor looked like, how it compares to Deinonychus, and why newer “feathered dinosaur” claims aren’t all they’re cracked up to be. It’s a fun, family-friendly way to learn about dinosaurs from a biblical worldview.
💎 Ministry Report – New Hands-On Experience! We’re thrilled to announce the opening of our brand-new Gemstone & Fossil Mining Experience at the Wonders Center & Science Museum. This hands-on attraction lets visitors pan for gems, fossils, and even fool’s gold in a massive 65-foot mining sluice. It’s part history, part science, and part treasure hunt—an unforgettable experience for families, school groups, and creation enthusiasts alike.
🎬 This episode is a powerful reminder that while human knowledge grows, it can never replace the wisdom of God. Whether exploring the mysteries of space, uncovering the history recorded in fossils, or addressing cutting-edge technology, we find that true understanding begins with Scripture.
Opening Monologue: 00:47
Q&A/FR: 06:25
Kids Corner: 10:10
Interview 1: 16:38
Ministry Report: 32:23
Interview 2: 39:57
Interview 3: 49:03
#genesissciencereport #DavidRives #CreationScience #TowerOfBabel #ArtificialIntelligence #AI #Mars #SkullHill #DrKirbyRunyon #CambrianExplosion #PaulGarner #BiblicalCreation #FossilRecord #StarlightAndTime #RussellHumphreys #YoungEarth #ChristianScience #Apologetics #velociraptor Show less",2025-09-22,20250922,311,true,[],rumble,medium,false
S02E044,rumble,direct_upload,https://rumble.com/v71u45w-scopes-trial-100-years-nuclear-space-travel-genesis-science-report-with-dav.html,Scopes Trial 100 Years + Nuclear Space Travel | Genesis Science Report with David Rives | S02 Ep44,"Welcome to the Genesis Science Report with David Rives!Show more In tonight’s program, we tackle some of the most pressing questions in history, science, and worldview:
🌍 The United Nations & Human Rights Council – Are they truly living up to their mission of promoting peace and protecting human rights? Or have they strayed from their stated goals, drifting into dangerous philosophies rooted in Darwinian thinking?
⚖️ 100 Years After the Scopes Monkey Trial – Dr. Brad Harrub revisits the 1925 courtroom battle that shaped how creation and evolution are debated in classrooms, media, and culture. What really happened, and why does it still matter today?
🚀 The Future of Space Exploration – Dr. Mike Houts joins us to explore nuclear propulsion technology that could transform how we travel through the solar system and even shorten the trip to Mars.
🦎 Genesis Q&A – Ever wondered how geckos sleep if they can’t close their eyes? We’ve got the answer!
🐚 Kids Corner – Discover the dangerous beauty of cone shells—deadly mollusks that remind us of the intricacy and power of God’s creation.
📀 Featured Resource – Incredible Creatures That Defy Evolution (Vol. 3) – See amazing design in animals that defies evolutionary explanation.
From global politics to courtroom history, from cutting-edge science to God’s incredible creatures, this episode is packed with thought-provoking truth.
👉 Don’t forget to like, comment, and subscribe for more biblical science content every week!
Opening Monologue: 00:47
Q&A/FR: 08:33
Kids Corner: 11:51
Interview 1: 18:10
Ministry Report: 32:43
Interview 2: 40:24
Interview 3: 49:25
#GenesisScienceReport #ScopesTrial #CreationVsEvolution #UN #HumanRights #DavidRives #BradHarrub #MikeHouts #SpaceExploration #NuclearPropulsion #ChristianWorldview #IncredibleCreatures Show less",2026-02-02,20260202,61,true,[],rumble,medium,false
